1190,440
1191,520
1192,660
1193,760
1194,320
1195,480
1196,420
1197,390
1198,460
1199,770
1200,740
1201,740
1202,440
1203,680
1204,260
1205,520
1206,290
1207,1590
1208,640
1209,450
1210,590
1211,250
1212,680
1213,510
1214,570
1215,600
1216,290
1217,480
1218,290
1219,600
1220,300
1221,800
1222,730
1223,380
1224,550
1225,530
1226,490
1227,1060
1228,680
1229,800
1230,640
1231,720
1232,530
1233,480
1234,690
1235,490
1236,490
1237,460
1238,700
1239,530
1240,400
1241,1150
1242,550
1243,620
1244,560
1245,480
1246,560
1247,470
1248,320
1249,440
1250,290
1251,900
1252,500
1253,550
1254,360
1255,490
1256,480
1257,350
1258,1100
1259,450
1260,520
1261,420
1262,500
1263,710
1264,220
1265,1040
1266,640
1267,590
1268,590
1269,780
1270,400
1271,480
1272,520
1273,450
1274,740
1275,530
1276,600
1277,560
1278,480
1279,510
1280,520
1281,1380
1282,840
1283,460
1284,430
1285,740
1286,730
1287,380
1288,500
1289,540
1290,730
1291,670
1292,540
1293,380
1294,680
1295,140
1296,1320
1297,530
1298,590
1299,520
1300,500
1301,540
1302,950
1303,510
1304,510
1305,240
1306,480
1307,480
1308,570
1309,530
1310,290
1311,490
1312,630
1313,590
1314,500
1315,520
1316,260
1317,450
1318,490
1319,440
1320,410
1321,560
