1,100
2,230
3,220
4,220
5,180
6,190
7,180
8,240
9,340
10,240
11,230
12,300
13,240
14,230
15,250
16,280
17,200
18,200
19,220
20,120
21,240
22,510
23,270
24,250
25,280
26,430
27,350
28,370
29,460
30,440
31,430
32,440
33,450
34,250
35,450
36,430
37,200
38,260
39,420
40,450
41,340
42,150
43,150
44,470
45,520
46,280
47,420
48,430
49,390
50,340
51,430
52,310
53,480
54,290
55,290
56,390
57,320
58,280
59,440
60,160
61,310
62,470
63,160
64,460
65,450
66,440
67,440
68,180
69,440
70,450
71,230
72,430
73,450
74,500
75,330
76,180
77,380
78,390
79,450
80,390
81,450
82,520
83,430
84,440
85,440
86,360
87,420
88,170
89,430
90,440
91,440
92,280
93,450
94,490
95,470
96,260
97,490
98,430
99,750
100,800
101,470
102,350
103,600
104,330
105,430
106,430
107,110
108,270
109,450
110,290
111,470
112,350
113,470
114,610
115,720
116,160
117,340
118,430
119,810
120,490
121,540
122,500
123,620
124,310
125,460
126,430
127,460
128,590
129,570
130,630
131,570
132,310
133,510
134,290
135,1110
136,490
137,1570
138,510
139,820
140,990
141,570
142,630
143,990
144,710
145,570
146,580
147,570
148,720
149,640
150,900
151,240
152,350
153,510
154,500
155,340
156,1360
157,530
158,610
159,160
160,700
161,1560
162,490
163,220
164,650
165,350
166,860
167,390
168,780
169,260
170,310
171,1090
172,1200
173,1550
174,260
175,530
176,170
177,850
178,630
179,800
180,550
181,840
182,600
183,650
184,290
185,680
186,1850
187,440
188,860
189,570
190,890
191,870
192,1710
193,650
194,340
195,850
196,860
197,720
198,340
199,1580
200,880
201,910
202,800
203,530
204,530
205,490
206,1510
207,1180
208,620
209,1020
210,530
211,570
212,730
213,510
214,1410
215,780
216,570
217,580
218,490
219,1140
220,600
221,550
222,580
223,570
224,1130
225,850
226,880
227,840
228,1350
229,1430
230,880
231,490
232,470
233,300
234,410
235,570
236,660
237,300
238,870
239,850
240,910
241,510
242,420
243,600
244,730
245,470
246,500
247,480
248,590
249,580
250,1180
251,700
252,380
253,820
254,520
255,1750
256,470
257,870
258,1070
259,2180
260,1230
261,1030
262,950
263,1020
264,750
265,460
266,490
267,470
268,500
269,710
270,490
271,1570
272,1180
273,400
274,570
275,980
276,590
277,1330
278,550
279,540
280,540
281,520
282,800
283,500
284,880
285,930
286,600
287,650
288,1680
289,1340
290,620
291,870
292,370
293,610
294,560
295,590
296,500
297,970
298,410
299,340
300,740
301,510
302,920
303,520
304,740
305,380
306,480
307,390
308,300
309,430
310,1390
311,720
312,490
313,610
314,660
315,440
316,450
317,510
318,450
319,480
320,570
321,750
322,510
323,580
324,840
325,280
326,660
327,1570
328,1490
329,620
330,1880
331,490
332,430
333,560
334,240
335,990
336,880
337,300
338,660
339,580
340,730
341,990
342,660
343,1280
344,1260
345,1260
346,730
347,570
348,630
349,660
350,390
351,560
352,1840
353,1490
354,560
355,580
356,700
357,470
358,630
359,540
360,1550
361,910
362,790
363,920
364,880
365,570
366,660
367,490
368,790
369,1120
370,590
371,570
372,360
373,530
374,2890
375,1890
376,420
377,490
378,500
379,850
380,590
381,910
382,710
383,490
384,570
385,580
386,1190
387,480
388,610
389,730
390,1410
391,580
392,710
393,600
394,570
395,540
396,1470
397,560
398,510
399,710
400,1660
401,600
402,480
403,1490
404,570
405,820
406,480
407,480
408,480
409,480
410,480
411,530
412,570
413,570
414,600
415,590
416,590
417,590
418,570
419,590
420,890
421,570
422,570
423,2340
424,600
425,590
426,1660
427,1360
428,570
429,590
430,570
431,600
432,590
433,590
434,680
435,720
436,590
437,570
438,570
439,590
440,570
441,570
442,570
443,570
444,600
445,570
446,570
447,1790
448,590
449,590
450,570
451,570
452,570
453,860
454,600
455,570
456,570
457,1150
458,590
459,600
460,590
461,590
462,1090
463,570
464,480
465,570
466,480
467,720
468,600
469,570
470,570
471,590
472,570
473,890
474,600
475,600
476,570
477,600
478,1570
479,1490
480,570
481,720
482,720
483,570
484,590
485,590
486,1890
487,240
488,570
489,600
490,600
491,880
492,2820
493,1300
494,570
495,1640
496,1710
497,570
498,570
499,590
500,590
501,570
502,590
503,570
504,600
505,3050
506,1130
507,690
508,590
509,590
510,590
511,570
512,570
513,2100
514,1770
515,570
516,570
517,570
518,740
519,570
520,740
521,570
522,490
523,600
524,1140
525,570
526,600
527,570
528,970
529,600
530,600
531,570
532,880
533,600
534,940
535,600
536,570
537,570
538,630
539,590
540,590
541,690
542,650
543,970
544,600
545,1290
546,590
547,920
548,1700
549,600
550,590
551,590
552,580
553,300
554,570
555,570
556,570
557,690
558,880
559,550
560,720
561,590
562,600
563,570
564,600
565,570
566,940
567,570
568,590
569,500
570,2090
571,1290
572,560
